"OTU","pvalues","model","score","g1","g2","g1vsg2","adj_pvalues","hlevel"
"8bd14caf6a3b2664d15ef6c5d7a23eef",0.00133989975164639,"p",8394.013100393,1,0,"1_vs_0",0.00238502155793058,"genus"
"c1f83bd0eac0f5b9b6bb409c55d831e0",5.4887331793355e-71,"p",11398.2875375911,1,0,"1_vs_0",3.2566483530724e-70,"genus"
"667c7ff5d8981b1c1eb8efc23b295ca2",0.303458267621748,"p",6295.4270995589,1,0,"1_vs_0",0.450129763638926,"genus"
"937aa3d1b6bf848fed5bdb6fd3140c84",6.76374475245582e-37,"p",11471.4045529633,1,0,"1_vs_0",2.79987573473753e-36,"genus"
"218d7fe9eb2b82133c504cb4c7ab8076",8.41255573174066e-53,"p",5340.86260556549,1,0,"1_vs_0",4.15954144513844e-52,"genus"
"cc123101a9c3b4bab74a5a3407e5d5be",1.57239103333707e-150,"p",5886.29698860039,1,0,"1_vs_0",1.55492002185555e-149,"genus"
"180c3f23e6a6d5b5080b8d0cb8b1ea08",3.26238873643833e-49,"p",4708.74749225318,1,0,"1_vs_0",1.5694735002325e-48,"genus"
"b2ac8b983a4ad1dd12b86b4b4cee89eb",1.68577427426252e-10,"p",7976.26330494328,1,0,"1_vs_0",4.16760862248235e-10,"genus"
"639672056ddfd18a689d67ba219c3949",5.44296268987101e-93,"p",9397.87819215243,1,0,"1_vs_0",4.03686399498767e-92,"genus"
"0a165f06143b55d6d391ad23520dea2f",8.61173165519372e-31,"p",6688.25355499738,1,0,"1_vs_0",3.12834333596833e-30,"genus"
"fe1644129eb6fb34078f939c04915813",5.34948045811501e-36,"p",7690.29414204471,1,0,"1_vs_0",2.11601671454327e-35,"genus"
"d15673a98765008fa157068b760bee52",1.45586077170958e-61,"p",4147.55284196661,1,0,"1_vs_0",8.359458624655e-61,"genus"
"b6ebd5803375c0c9a35829056727c9fc",1.77066800995567e-60,"p",4071.08161309902,1,0,"1_vs_0",9.84934080537839e-60,"genus"
"6ae2065e64091eefa806befebbad064c",1.89476305850828e-42,"p",4536.14800697386,1,0,"1_vs_0",8.43169561036183e-42,"genus"
"91d07d7e704974ed88096c0e74a6ba1e",8.15674072669746e-132,"p",3956.59156043409,1,0,"1_vs_0",7.25949924676074e-131,"genus"
"2717c55a33435a4cf9c4953837bac9f4",2.29519698143889e-28,"p",3495.66418909332,1,0,"1_vs_0",8.01068750384553e-28,"genus"
"777bf3ba74100b7a4dbd872959a84eeb",1.37907566067499e-53,"p",2915.81044161682,1,0,"1_vs_0",7.01358478857566e-53,"genus"
"97e29780fcdca010751c33e140e2d29c",7.59952217812076e-107,"p",3886.9071715766,1,0,"1_vs_0",6.14870430775226e-106,"genus"
"5ffd714a8da718ec7869d163ecbd57f8",1.910029184461e-23,"p",3379.88863581388,1,0,"1_vs_0",6.18154899698287e-23,"genus"
"26fdd5bb320641d3df928bd12ea3799a",0.957489614011207,"p",2600.15476531918,1,0,"1_vs_0",0.996603264218306,"genus"
"ebd83f31171d55342ce685111a429664",1.64324699219294e-47,"p",3185.76327552235,1,0,"1_vs_0",7.69731485816693e-47,"genus"
"d28313e755b0d735a3f5db93b60345b9",0.00227331823235417,"p",3707.64839032305,1,0,"1_vs_0",0.00392864704232079,"genus"
"6b042b48e48575384e883f0e55f1d66d",2.69150770294341e-25,"p",5053.95364283983,1,0,"1_vs_0",9.03940322875334e-25,"genus"
"1a34ed6eb9566e4a4c90989cee8056f8",0.000255502181808845,"p",3425.89911010059,1,0,"1_vs_0",0.000473743628770566,"genus"
"ae71c2e538a51e571a12a1d35ecb3975",3.04274584668463e-22,"p",2973.08286212845,1,0,"1_vs_0",9.33808208120454e-22,"genus"
"29198b359abb53cc620afa608b950bd9",3.86721251157063e-15,"p",2393.93308066734,1,0,"1_vs_0",1.04297549554481e-14,"genus"
"a45c91f2a08c19e2f2252a1e7fbcf948",7.39175464799052e-144,"p",4511.0125345175,1,0,"1_vs_0",6.92490698601217e-143,"genus"
"7d5a3fd493eb86dd63d1ea6f4d01575a",1.09876670816122e-29,"p",3533.07010538034,1,0,"1_vs_0",3.91160948105396e-29,"genus"
"22d16daf5ea09c461afb44e4f21ab106",5.79429388554185e-97,"p",3952.76507824279,1,0,"1_vs_0",4.48427961576717e-96,"genus"
"7564945495f0d840065ec35193e54153",4.35599970294012e-80,"p",1535.13699520701,1,0,"1_vs_0",2.87173313749386e-79,"genus"
"efe7cb6441176642e881f2abe0b4566f",1.23123642155618e-15,"p",3411.51098681616,1,0,"1_vs_0",3.42437629745312e-15,"genus"
"2586d3a48f07e1aad5eebabd9dca0bed",1.04078056986157e-10,"p",3751.02896972995,1,0,"1_vs_0",2.64655630621941e-10,"genus"
"c72a384d64a1a7d58c56ec4e7d2ea277",6.53469836363473e-57,"p",2588.06696852271,1,0,"1_vs_0",3.42110679037347e-56,"genus"
"d7bcd2d5d73140edaa58294326db404e",0.0314727603776054,"p",3015.70210703987,1,0,"1_vs_0",0.0523565546468576,"genus"
"032fc3717d8136fccddb555b0aa201a3",2.81458855867944e-72,"p",3148.6392290125,1,0,"1_vs_0",1.72757504636186e-71,"genus"
"caa2afe37f56d88a6258631ba289e9f7",4.26134758694415e-89,"p",2771.1552226896,1,0,"1_vs_0",2.91738411721561e-88,"genus"
"d4055296c3bb8a48a9b37dc101c71f01",0.491757880278213,"p",2381.48693022005,1,0,"1_vs_0",0.68385080226189,"genus"
"50dd335864e0cbe285c3b961b86ed629",5.4808801683515e-23,"p",1826.79500590826,1,0,"1_vs_0",1.74213691065458e-22,"genus"
"69b7bf31c6bdd293fa911662b38b206a",3.20032267405167e-24,"p",1429.38823547742,1,0,"1_vs_0",1.05492117774296e-23,"genus"
"bd5234b0aaa60ba523cb74655725193c",5.32071408524807e-08,"p",2605.0676355896,1,0,"1_vs_0",1.1838588839677e-07,"genus"
"5c4aa2f928074b41e5ff879fef2725a9",2.22230409880159e-16,"p",1683.47049076139,1,0,"1_vs_0",6.27889094582036e-16,"genus"
"3ddfd610ba7d8993cc30a344773703d1",7.98700656253072e-05,"p",1722.9002878054,1,0,"1_vs_0",0.000157965240903385,"genus"
"34f0b5e1007c9b731a91e5a18996ea8e",4.30494602390766e-05,"p",1771.95190117496,1,0,"1_vs_0",8.70773173017686e-05,"genus"
"b33cef2fe90950ad71ed274121fa0c8b",3.24432682577205e-31,"p",1330.87416503863,1,0,"1_vs_0",1.2031045312238e-30,"genus"
"f50d1d42a442560b41612992aa2a07c3",1.47915465388246e-34,"p",1700.8733443715,1,0,"1_vs_0",5.72368539980603e-34,"genus"
"45050f65705f9d591f880d88fdfdaa2e",0.00143072532394173,"p",1844.59309791132,1,0,"1_vs_0",0.00252147631348147,"genus"
"2ecb4ea1f47f61e2f82f4ce0d718a257",0.0183295923016712,"p",1822.24779140102,1,0,"1_vs_0",0.0310730231399759,"genus"
"408893a22a3f54bd0da660431a332f7f",0.0380414444242556,"p",1714.64421760454,1,0,"1_vs_0",0.0621227257570413,"genus"
"8626a92425f2b87edc2e02fadf49ad9f",1.79099158220936e-05,"p",1052.29950238382,1,0,"1_vs_0",3.7069360655031e-05,"genus"
"afacc57e943cd34275c6e33227c2e423",1.1109259197427e-08,"p",1759.62618136984,1,0,"1_vs_0",2.56811446382078e-08,"genus"
"4f245f85bcf34ca7adf293a11cf8bbf4",0.0474774133975629,"p",1144.74684603985,1,0,"1_vs_0",0.0757479791051575,"genus"
"965460e3768061c94179d8d9abaa8939",0.0506592470240474,"p",970.299543765368,1,0,"1_vs_0",0.0797995218608888,"genus"
"db9648e6ade64e0be703e995a1abf24c",0.974514262020952,"p",752.629319124094,1,0,"1_vs_0",0.996603264218306,"genus"
"960803866dcdea209bfa274411944c77",7.18158218159776e-40,"p",1347.2586226213,1,0,"1_vs_0",3.04362292458191e-39,"genus"
"dc89aafee60c460ed28bd6ea49052451",1.06705164336596e-06,"p",1112.60127460557,1,0,"1_vs_0",2.31628283559929e-06,"genus"
"66d5d32176dc67ca5d677fff17c9958b",1.42751587625373e-45,"p",1391.95848329064,1,0,"1_vs_0",6.51532887110677e-45,"genus"
"1b1c107d2ac2391f5f32161136c894b2",0.000264091548237302,"p",1676.0931891124,1,0,"1_vs_0",0.000484621603981852,"genus"
"f0b52d5da8a6dfae05a2c3125f970408",2.7171169344707e-22,"p",1459.21282772792,1,0,"1_vs_0",8.48503183045236e-22,"genus"
"76297c6b3fe1f7ef6a00d4bd148b59ed",2.06616173868898e-12,"p",1034.40595204744,1,0,"1_vs_0",5.33009839835709e-12,"genus"
"73e473fb822e93e32df323ac3a655d92",0.26512647169192,"p",1190.54758012358,1,0,"1_vs_0",0.396575730766066,"genus"
"ebccf734429de2844d7c13aa27b3e9b6",0.974686255384915,"p",581.828206617005,1,0,"1_vs_0",0.996603264218306,"genus"
"3cbcb339fa3d4786e17ffb756634cd88",1.42131036314887e-16,"p",744.654216062225,1,0,"1_vs_0",4.08053620387901e-16,"genus"
"d0fae733b7242a6aa4da9bb089246416",0.000420084356272812,"p",951.357115966069,1,0,"1_vs_0",0.000763010361393475,"genus"
"9e3cc043a47dfc8bea88c0ac7d6b2dea",2.43486458828608e-15,"p",798.390446560286,1,0,"1_vs_0",6.66778302638342e-15,"genus"
"5de4560b4b6097b8da2ae549bfa6e730",8.11051786861492e-27,"p",1159.25419978951,1,0,"1_vs_0",2.77629265502588e-26,"genus"
"0eef6eb961c49a6773c4b297112815c4",4.50402404387735e-36,"p",834.742716036649,1,0,"1_vs_0",1.82208245411402e-35,"genus"
"e2629a5b98acd1c5596c35d7a175537f",4.49332059410437e-08,"p",1056.55764820706,1,0,"1_vs_0",1.01241907057035e-07,"genus"
"1bf808407b9134d8ee1ae40c4124f683",0.0967022867921033,"p",675.598413135224,1,0,"1_vs_0",0.149678322165169,"genus"
"0f1a501a6ee4fb4faec5bb3a572e9edb",6.42574398721792e-15,"p",637.897301338267,1,0,"1_vs_0",1.70713795481312e-14,"genus"
"6181e9cc4368bf49779834fd77cfa80f",1.93574712238785e-10,"p",628.401571638759,1,0,"1_vs_0",4.65625659168968e-10,"genus"
"af72cae74eee15b3ccef59a35b92c1a9",6.76421189685213e-20,"p",579.431628056574,1,0,"1_vs_0",2.00671619606613e-19,"genus"
"9b87e2b30bcefeb582d375b7af783e9d",8.22275154981963e-19,"p",862.460114868644,1,0,"1_vs_0",2.39942586207851e-18,"genus"
"8d59043eb030bf024284481d9adff5ed",3.83299261149238e-08,"p",419.277092607197,1,0,"1_vs_0",8.74708570314928e-08,"genus"
"220a9561f31211deb4aed7c6805ac8e8",0.000215975973401887,"p",601.919746144438,1,0,"1_vs_0",0.000404670771216167,"genus"
"cd3628f9907206ae4649dd3f2679b258",1.57867936450452e-09,"p",460.539064841719,1,0,"1_vs_0",3.69743324844481e-09,"genus"
"9173cd7d1ee3a7d0761124d5a59dd174",0.984484961656089,"p",366.424566486913,1,0,"1_vs_0",0.996603264218306,"genus"
"bc0aa157d29d6604c19bf4e18b37bc88",0.119347927920797,"p",477.884772393936,1,0,"1_vs_0",0.183137337671568,"genus"
"4dded66393ba0264b94c4d1cfe029971",0.0476616497740317,"p",518.616275342671,1,0,"1_vs_0",0.0757479791051575,"genus"
"578b2f4b78510b32303d7d3e5d9f0ac8",5.29618678252834e-05,"p",394.637695141159,1,0,"1_vs_0",0.000105923735650567,"genus"
"f4e259999b80549e7743cb1c81fa714c",8.00720150664974e-15,"p",642.70722665834,1,0,"1_vs_0",2.0960027473289e-14,"genus"
"5b453df6de22132fb2563df13a7731f3",0.0845894971333532,"p",451.224295225543,1,0,"1_vs_0",0.132078337629271,"genus"
"b3f67096a39f5ba7d72c3bab42f09243",0.984349699708697,"p",292.585636492005,1,0,"1_vs_0",0.996603264218306,"genus"
"438caf182720f04c935a46fed276a1f8",1.82517575731999e-10,"p",434.537492577015,1,0,"1_vs_0",4.45042855894464e-10,"genus"
"59f3ec0ea3c30830caeac2dc744a266c",0.00173316532672921,"p",531.979478370067,1,0,"1_vs_0",0.00302454341331176,"genus"
"f32695f6c33cf0cdc51937a55e948857",7.03266618575901e-10,"p",355.682943419165,1,0,"1_vs_0",1.6690861080868e-09,"genus"
"3798c7221f2e33388005fd18bdea89d1",0.00423038881273051,"p",398.962514082861,1,0,"1_vs_0",0.00724047316025029,"genus"
"d730e96249a0e8a57ac0afbe9d7e29e5",0.814520925592666,"p",413.916078050818,1,0,"1_vs_0",0.996603264218306,"genus"
"1dbde4fd9172f1d5f7ab06e280fb45f1",0.984428207457696,"p",272.487721612211,1,0,"1_vs_0",0.996603264218306,"genus"
"f932945414a5bb6787445b2a3c99bb5e",0.984893075811091,"p",215.213115943314,1,0,"1_vs_0",0.996603264218306,"genus"
"57d5bb93e5144c16a11262b01828d767",0.0185508928221911,"p",369.919657647387,1,0,"1_vs_0",0.0311514992674531,"genus"
"67f65cce6e956e557b65b223f4aa8288",1.96476469761992e-06,"p",308.805165540766,1,0,"1_vs_0",4.21359176116079e-06,"genus"
"64b2878acd46b25aa1c29c807aafa506",2.08063877868033e-06,"p",313.993504080709,1,0,"1_vs_0",4.4089726500607e-06,"genus"
"36b0b251d44111826aa72760204004f9",0.0384772289983466,"p",305.858896356271,1,0,"1_vs_0",0.0622631523791426,"genus"
"468d274866102072b071a81476ddd8cd",0.000153804383786574,"p",245.223317004802,1,0,"1_vs_0",0.000294378282946347,"genus"
"586c0d6b8012847f6853d43ff5d0d0ed",2.30509808605137e-06,"p",347.603814489142,1,0,"1_vs_0",4.82714658020169e-06,"genus"
"9254799d4a8b65d9ecf85599fec186e3",0.434363739995979,"p",281.370143938745,1,0,"1_vs_0",0.613624966026066,"genus"
"159795456ef9e268c67bed8c0e5de2d5",0.984646384586209,"p",210.225059542711,1,0,"1_vs_0",0.996603264218306,"genus"
"0ad6fca2b221ac30709224c204ee7723",2.10053987415137e-05,"p",305.967812970428,1,0,"1_vs_0",4.29765629424073e-05,"genus"
"e2bb29fbf7c47b29fb1465fc6492ba25",0.000168402247442538,"p",146.103216206535,1,0,"1_vs_0",0.000318889362178422,"genus"
"4e8cceaef7f00aaf06e4439afeb8ed25",1.58509932590708e-07,"p",254.534979175794,1,0,"1_vs_0",3.48330469149951e-07,"genus"
"3aa9fd8de9443de9278fdada7e862f4b",0.990564917936173,"p",137.196794996749,1,0,"1_vs_0",0.996603264218306,"genus"
"41cb68abfdc249b5bb11893c996bd682",0.000123458232811345,"p",240.275411983592,1,0,"1_vs_0",0.000238864841743689,"genus"
"b040c890eace64917d5dca3b43be6e7c",0.976456104202722,"p",275.378147251889,1,0,"1_vs_0",0.996603264218306,"genus"
"b1182bb29e49dbc39b216503607c1635",0.984802521422448,"p",177.828949269915,1,0,"1_vs_0",0.996603264218306,"genus"
"377d3af2c2f972e3cc9c02a827646b34",0.742518494973372,"p",166.454370279408,1,0,"1_vs_0",0.996603264218306,"genus"
"7f5eb4c3edcd85b4edfcb702f1be5557",0.315188267467813,"p",242.759951074808,1,0,"1_vs_0",0.459864849256318,"genus"
"eedd54a8e62e27397e2292e9d65fc4c2",0.990695794164316,"p",103.84304825227,1,0,"1_vs_0",0.996603264218306,"genus"
"54990f8a1d19297ca852c5f1a8077299",0.38558968517245,"p",236.356516930036,1,0,"1_vs_0",0.549079711685569,"genus"
"55a0760a12c0a5615f4b21835006a79b",0.000468793896790923,"p",145.800823056385,1,0,"1_vs_0",0.000842881955846305,"genus"
"0fefb565288ca63482316ae122ca9b81",0.989087631873215,"p",93.0437721296089,1,0,"1_vs_0",0.996603264218306,"genus"
"509009e23b0b5922f0580934f82f256e",0.99075932812297,"p",89.1215550106271,1,0,"1_vs_0",0.996603264218306,"genus"
"17ad757c2a7c841a45e66a7c9b8a4ed2",0.0342053989463533,"p",216.945816082801,1,0,"1_vs_0",0.0563755649301008,"genus"
